Date,Time,LNA Voltage,LNA Thermistor (Ohm),LNA (C),SP4T Voltage,SP4T Thermistor (Ohm),SP4T (C),Load Voltage,Load-thermistor (Ohm),Load (C),Room_Temp(C)
04/23/2021,10:15:02,4.777017137163057,29961674.56474259,-113.03941182960935,2.380656331028149,9888.202461845509,25.440871518537392,2.9974122168596296,16698.602905991545,22.5782268350286,26.046142627149948
04/23/2021,10:15:32,4.774228273024164,3157723.302953031,-83.37622490575751,2.3826940150429436,9861.351161846653,25.50744087793396,2.9939992194813385,16549.16016962661,22.77985034827924,26.037482814012264
04/23/2021,10:16:02,4.797835557745202,4091881.925753076,-87.08400370348517,2.3896581578683254,9835.908443079708,25.570702811617025,3.0100083604183965,16598.520835061277,22.713026969738166,26.04488923314318
04/23/2021,10:16:32,4.776021730988759,2954293.635356566,-82.41031119896707,2.3907078364982226,9915.869328154318,25.37248842881627,3.0038398024535127,16668.62767925504,22.61850406732259,26.04933308462165
04/23/2021,10:17:03,4.77962838235635,7369484.793480345,-95.20765543778111,2.386385775488634,9904.841727598658,25.39971965851737,2.994881146884836,16591.41442327358,22.722633581268155,26.04990280917019
04/23/2021,10:17:33,4.774192502542064,3182833.477489429,-83.49075115896179,2.386338903822434,9892.052514641018,25.431342866667194,2.9936748182126394,16545.79823368165,22.784409879216753,26.057651063030107
04/23/2021,10:18:03,4.80610347296988,74892913.08139536,-123.61819822198837,2.39163046824342,9863.171725260829,25.502921049091583,3.010912490190094,16637.057546391596,22.661013220563063,26.055486109745743
04/23/2021,10:18:33,4.789085357744625,2937740.6548672565,-82.32856170924347,2.3960906773218085,9905.956449192516,25.39696547936427,3.004151869073212,16551.09104935841,22.77723212172731,26.052067762454612
04/23/2021,10:19:03,4.780319122700348,9650368.385136832,-98.79926529942077,2.391296199255521,9949.017849138148,25.290833103595503,2.995390567888535,16606.64450459937,22.702050915429822,26.05730922830105
04/23/2021,10:19:33,4.775058394901862,16269117.376271186,-105.53039062552011,2.3873663800841314,9946.515262212866,25.296987291555922,2.9940608927263384,16654.478961568406,22.63754400632115,26.06676665580659
04/23/2021,10:20:03,4.787653304995729,4936700.398307258,-89.71929039500407,2.3811460165934477,9815.802578297458,25.62082274343004,2.9985988100934264,16542.80410950825,22.788471460082633,26.066652710896847
04/23/2021,10:20:33,4.790152304883122,3431924.046511628,-84.57643453567991,2.3971822937583056,9920.144931844108,25.36193936354522,3.007557465662103,16612.870841847383,22.69364250468243,26.06836188454247
04/23/2021,10:21:03,4.773104586500267,3074287.6398590193,-82.9884617706399,2.3907991129008224,9931.317074074132,25.33439833275378,2.992704081336342,16536.70664703159,22.796745349906473,26.0713244521948
04/23/2021,10:21:33,4.785381262649935,60028269.50078003,-121.13608077251601,2.386678106669933,9906.803623861888,25.39487256574074,2.998376786411427,16642.22728781179,22.65404591102572,26.07713564258978
04/23/2021,10:22:03,4.791441275703619,28517281.927461144,-112.44585116554504,2.3864733514965337,9876.562563905702,25.469704477896755,2.9984705297438268,16579.29735263472,22.739024479355123,26.076793807860668
04/23/2021,10:22:33,4.792004969162917,15895783.997524751,-105.23735966344103,2.386320401848934,9867.564645316834,25.49201873653476,2.9989330790813256,16568.702031644567,22.753368022410825,26.080895824610025
04/23/2021,10:23:04,4.786406271981832,53379143.70041609,-119.80057025853637,2.3881656653393293,9914.481780000648,25.375912961789766,2.998696253820526,16636.516717572573,22.66174224249096,26.07918665096446
04/23/2021,10:23:34,4.78341758652914,15756792.828349037,-105.1263560913599,2.389064861251427,9925.522306275825,25.34867904979103,2.999204441359325,16652.140482806124,22.640692664447215,26.084314171901212
04/23/2021,10:24:04,4.7889299411672255,5999790.407603614,-92.41391523973451,2.3850696684403374,9849.707224416275,25.53637052701839,2.9970027065128306,16523.24549317869,22.81502357812451,26.08739068446323
04/23/2021,10:24:34,4.780419033357248,10110000.16728038,-99.41087959545769,2.3926678122243175,9960.944849737834,25.26152648922971,2.99346266224984,16579.240497448936,22.73910142001222,26.091606646122386
04/23/2021,10:25:04,4.783740754332939,16723882.526086956,-105.87765257698527,2.3891586045838267,9925.681960603937,25.34828547198873,2.9971137183538303,16619.702514264918,22.6844207231548,26.091834535941757
04/23/2021,10:25:34,4.7900770635242225,3746316.3676685146,-85.8307311504272,2.3929539760811167,9890.355497067852,25.43554238014258,2.996049238145133,16455.220683765,22.907650000680007,26.097076001788196
04/23/2021,10:26:04,4.781099905982046,32469337.307432435,-113.9998425288766,2.3957046028081095,9996.92507087555,25.17335103726333,2.993098790104341,16597.461671124103,22.714458476300933,26.102317467634634
04/23/2021,10:26:34,4.783846832314339,73830677.07869482,-123.45929615965454,2.3976423761660044,10005.047308243866,25.153494575526224,2.9939338458416387,16591.94788057978,22.721912279446542,26.100266459259956
04/23/2021,10:27:04,4.7885549678376265,2880499.720505723,-82.04196804786713,2.390901490487522,9864.12013470243,25.500566841192608,2.9966388343673316,16443.034562725894,22.924289157002875,26.107444988571388
04/23/2021,10:27:34,4.781077703613846,1680443.9763955064,-74.00403866252614,2.3994210325517997,9916.795260791589,25.37020347825694,3.007875699606302,16568.67964709628,22.7533983367681,26.10915416221701
04/23/2021,10:28:04,4.782112580664943,1735974.6297968396,-74.49945927187633,2.400161111491798,9922.332372203131,25.356544298021277,3.005924358134507,16538.747315082117,22.793975901111196,26.109040217307268
